username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
;2020-02-19 21:52;766;3262;""I’d like to talk about who we’re running against," Elizabeth Warren said early in tonight's # DemDebate, "a billionaire who calls women fat broads and horse-faced lesbians. And no, I’m not talking about Donald Trump; I’m talking about Mayor Bloomberg."https://nyti.ms/2HGjo1c";;;#;"1230324216781774853";https://twitter.com/nytimes/status/1230324216781774853
;2020-02-19 21:47;57;267;""As prepared as Bloomberg had to be for the question about settlements with women," @ TripGabriel says, "Warren is slicing him up." Follow more live analysis from our journalists. https://nyti.ms/2HAFxOC pic.twitter.com/miDhFIRH83";;@;;"1230322961439166464";https://twitter.com/nytimes/status/1230322961439166464
;2020-02-19 21:36;43;81;"Here’s the background on the case that Amy Klobuchar discussed in tonight's # DemDebate, from @ ByMattStevenshttps://nyti.ms/329bIy0";;@;#;"1230320193408294917";https://twitter.com/nytimes/status/1230320193408294917
;2020-02-19 21:33;144;381;"Here's @ MaggieNYT on Michael Bloomberg's answer on stop-and-frisk in tonight's # DemDebate. Follow more live analysis here. https://nyti.ms/2HGORR8 pic.twitter.com/9ECZmo4CTe";;@;#;"1230319585024528384";https://twitter.com/nytimes/status/1230319585024528384
;2020-02-19 21:28;121;241;"We've looked at Michael Bloomberg's record on stop-and-frisk. Here's how he defended it for years, including the month before he entered the 2020 race. https://nyti.ms/2P8r28C This is how it affected black and Latino neighborhoods in New York City.https://nyti.ms/2v2kbXz";;;;"1230318291912134667";https://twitter.com/nytimes/status/1230318291912134667
;2020-02-19 21:23;246;1157;"Elizabeth Warren opened the # DemDebate with an attack on both President Trump and Michael Bloomberg. Follow more of our live coverage. https://nyti.ms/2V370jT pic.twitter.com/UGXM17n9uo";;;#;"1230316904717398018";https://twitter.com/nytimes/status/1230316904717398018
;2020-02-19 21:14;56;208;"Live analysis of the # DemDebate from @ melbournecoal https://nyti.ms/37NVUlG pic.twitter.com/VPfBKGK5Kf";;@;#;"1230314748790611969";https://twitter.com/nytimes/status/1230314748790611969
;2020-02-19 21:10;31;107;""Right off the bat," @ melbournecoal says, "this debate has a totally different feel from previous ones. Highly combative, a clear target." Follow more # DemDebate live analysis from our journalists.https://nyti.ms/2HK97Rz";;@;#;"1230313633856544768";https://twitter.com/nytimes/status/1230313633856544768
;2020-02-19 21:06;26;89;"We're keeping track of who speaks the longest in tonight's # DemDebate. Follow along live with our candidate speaking-time tracker.https://nyti.ms/2SIF6rV";;;#;"1230312816307036162";https://twitter.com/nytimes/status/1230312816307036162
;2020-02-19 20:55;24;56;"Tonight's Democratic debate in Las Vegas is happening days before the Nevada caucuses. Here's how to follow along. Our guide to the # DemDebate: https://nyti.ms/2HGcclW Our live-chat: https://nyti.ms/2HDpRdh Full live coverage from Las Vegas: https://nyti.ms/2P9yDUD pic.twitter.com/8Q1J1kH1kd";;;#;"1230309877832175616";https://twitter.com/nytimes/status/1230309877832175616
